token,rating,date,version,used_count
not,3,2020-08-17,8.8,1
not,3,2020-04-30,8.7,2
not,3,2019-08-21,7.7,1
not,3,2019-11-18,8.0,1
not,3,2019-12-27,8.2,1
not,3,2019-07-28,7.7,1
not,3,2019-03-02,6.9,1
not,3,2020-01-03,8.2,1
not,3,2019-11-17,8.0,1
not,3,2019-11-05,8.0,1
not,3,2019-09-30,7.91,1
not,3,2019-09-29,7.91,1
not,3,2019-07-10,7.7,2
not,3,2019-07-01,7.7,1
not,3,2019-06-16,7.6,1
not,3,2019-04-28,7.4,1
not,3,2019-04-27,7.4,1
not,3,2019-03-08,6.9,1
not,3,2019-03-09,6.9,1
not,3,2019-02-18,6.9,1
not,3,2019-03-06,6.9,1
not,3,2019-03-03,6.9,1
not,3,2019-04-18,,1
not,3,2019-08-23,,1
not,3,2020-03-31,,1
start,3,2020-10-24,9.2,1
start,3,2020-07-05,8.8,1
start,3,2020-08-22,8.8,1
start,3,2019-01-31,6.8,1
new,3,2020-10-24,9.2,1
new,3,2020-05-05,8.7,1
new,3,2020-08-16,8.8,1
new,3,2020-05-12,8.8,1
new,3,2020-03-23,8.2,2
new,3,2020-11-03,,1
new,3,2020-05-16,,1
new,3,2020-05-16,8.8,1
new,3,2020-07-05,8.8,1
new,3,2020-07-19,8.8,1
new,3,2020-11-08,9.2,2
new,3,2019-06-19,7.6,1
new,3,2019-04-25,7.4,1
new,3,2019-10-20,8.0,2
new,3,2020-05-24,8.8,1
new,3,2020-01-06,8.2,1
new,3,2020-07-20,,1
account,3,2020-10-24,9.2,1
account,3,2020-11-08,9.2,1
account,3,2020-08-23,8.8,1
account,3,2020-05-12,,1
account,3,2020-09-20,,2
account,3,2020-08-06,8.8,1
account,3,2019-07-31,7.7,1
account,3,2020-06-09,8.8,1
account,3,2020-01-10,8.2,1
account,3,2020-10-14,9.0,1
account,3,2019-02-12,6.8,1
account,3,2020-08-20,8.8,1
account,3,2020-10-30,,1
account,3,2020-07-22,,1
account,3,2020-10-25,9.2,1
account,3,2019-12-10,8.2,1
account,3,2019-06-14,7.6,1
account,3,2019-04-04,7.02,1
account,3,2019-10-19,,1
account,3,2019-05-18,6.9,1
account,3,2019-04-13,7.02,1
account,3,2019-08-07,,1
this,3,2020-10-24,9.2,1
this,3,2020-11-08,9.2,2
this,3,2020-10-09,9.0,2
this,3,2020-11-07,9.2,1
this,3,2020-08-23,8.8,1
this,3,2020-09-24,,4
this,3,2020-10-26,,1
this,3,2020-10-25,,3
this,3,2020-07-22,8.8,3
this,3,2020-05-05,8.7,1
this,3,2020-05-05,,1
this,3,2020-05-05,8.8,1
this,3,2020-08-25,9.0,1
this,3,2020-04-10,8.7,1
this,3,2020-10-28,,2
this,3,2019-04-25,7.02,1
this,3,2020-06-19,8.8,1
this,3,2020-08-22,8.8,1
this,3,2020-08-27,9.0,1
this,3,2020-07-06,8.8,1
this,3,2020-07-06,,1
this,3,2020-05-07,8.8,3
this,3,2020-05-07,,1
this,3,2019-11-10,8.0,1
this,3,2020-05-24,8.8,2
this,3,2019-06-14,7.6,3
this,3,2020-06-28,8.8,2
this,3,2020-06-28,,2
this,3,2019-10-08,8.0,1
this,3,2020-07-03,8.8,1
this,3,2020-05-09,8.8,1
this,3,2020-07-10,8.8,2
this,3,2020-06-14,8.8,2
this,3,2020-05-04,8.8,1
this,3,2020-06-02,8.8,2
this,3,2020-08-06,8.8,1
this,3,2019-07-31,7.7,1
this,3,2020-04-30,8.7,3
this,3,2020-05-13,8.8,2
this,3,2020-10-15,9.0,1
this,3,2020-10-14,9.0,1
this,3,2020-05-16,8.8,1
this,3,2019-06-09,7.6,1
this,3,2019-05-10,7.5,1
this,3,2019-12-24,8.2,3
this,3,2019-04-26,7.4,1
this,3,2020-02-26,8.2,1
this,3,2020-02-26,,1
this,3,2019-05-05,7.4,3
this,3,2020-01-25,8.2,1
this,3,2019-10-03,,1
this,3,2019-05-17,7.5,1
this,3,2020-08-31,9.0,1
this,3,2019-11-27,8.2,2
this,3,2019-08-02,7.7,1
this,3,2020-04-01,8.7,2
this,3,2020-06-13,,1
this,3,2019-11-24,8.2,1
this,3,2020-05-12,,1
this,3,2020-07-09,8.8,1
this,3,2020-07-17,,1
this,3,2019-08-12,7.7,1
this,3,2019-12-10,8.2,1
this,3,2019-06-07,7.6,1
this,3,2019-08-30,7.7,1
this,3,2019-05-14,7.5,2
this,3,2020-08-08,,1
this,3,2020-03-13,8.2,1
this,3,2020-03-22,,1
this,3,2020-06-30,8.8,1
this,3,2020-02-23,8.2,1
this,3,2019-05-25,7.5,1
this,3,2019-02-21,6.9,2
this,3,2019-08-08,7.7,1
this,3,2019-04-04,7.02,1
this,3,2020-03-19,,1
this,3,2019-12-07,8.2,1
this,3,2019-11-19,8.0,1
this,3,2019-01-19,,4
this,3,2020-01-02,8.2,2
this,3,2020-07-15,,1
this,3,2020-09-20,,1
this,3,2020-11-04,,1
this,3,2019-04-19,7.4,1
this,3,2020-03-28,8.7,1
this,3,2020-05-02,,1
this,3,2020-06-12,8.8,1
this,3,2020-01-10,8.2,2
this,3,2020-03-18,8.2,1
this,3,2020-04-19,,1
this,3,2019-12-27,8.2,1
this,3,2019-06-17,,1
this,3,2020-03-23,8.2,1
this,3,2020-04-21,8.2,1
this,3,2019-07-10,7.7,2
this,3,2019-05-11,7.5,1
this,3,2019-03-05,6.9,1
this,3,2019-03-03,,1
same,3,2020-10-24,9.2,1
same,3,2019-07-13,7.7,2
same,3,2019-08-03,7.7,2
same,3,2020-07-19,8.8,1
same,3,2020-05-12,,1
same,3,2020-04-25,8.7,1
same,3,2019-05-11,7.5,1
same,3,2019-04-08,7.02,1
same,3,2019-03-05,6.9,1
device,3,2020-10-24,9.2,1
when,3,2020-10-24,9.2,1
when,3,2020-09-24,,1
when,3,2020-05-22,8.8,1
when,3,2020-08-25,9.0,2
when,3,2019-04-25,7.02,1
when,3,2019-04-25,7.4,1
when,3,2020-04-25,8.7,1
when,3,2020-05-10,8.8,1
when,3,2020-05-24,8.8,1
when,3,2020-05-05,,1
when,3,2020-05-05,8.8,1
when,3,2020-05-01,8.8,1
when,3,2020-03-31,8.7,1
when,3,2020-03-04,8.2,1
when,3,2019-06-09,7.6,1
when,3,2020-02-26,8.2,1
when,3,2019-10-03,,1
when,3,2019-08-15,,1
when,3,2020-05-12,8.8,1
when,3,2019-10-26,8.0,1
when,3,2020-01-18,,1
when,3,2019-04-13,7.02,1
when,3,2020-04-03,8.7,1
when,3,2019-07-10,7.7,1
when,3,2019-04-29,7.4,1
when,3,2019-03-05,6.9,1
customer,3,2020-10-24,9.2,1
customer,3,2020-10-28,,1
customer,3,2020-05-22,8.8,1
care,3,2020-10-24,9.2,1
they,3,2020-10-24,9.2,1
they,3,2020-10-28,,1
they,3,2020-10-13,9.0,1
they,3,2019-07-13,7.7,3
they,3,2019-08-03,7.7,2
they,3,2020-05-07,8.8,1
they,3,2020-02-14,8.2,1
they,3,2019-02-16,6.9,1
they,3,2019-08-02,7.7,1
they,3,2020-10-30,,1
they,3,2020-05-20,8.8,1
they,3,2019-04-13,7.02,1
they,3,2020-04-03,8.7,1
they,3,2020-02-11,8.2,1
they,3,2019-02-18,6.9,1
are,3,2020-10-24,9.2,1
are,3,2020-10-28,,1
are,3,2019-07-13,7.7,3
are,3,2019-08-03,7.7,3
are,3,2020-05-05,8.7,2
are,3,2020-08-16,8.8,1
are,3,2020-04-10,8.7,1
are,3,2019-04-10,,1
are,3,2020-05-12,8.8,1
are,3,2020-05-04,8.8,1
are,3,2019-11-22,8.0,1
are,3,2020-04-25,8.7,1
are,3,2020-05-24,8.8,2
are,3,2019-06-14,7.6,2
are,3,2020-09-20,,1
are,3,2019-11-08,8.0,1
are,3,2020-06-17,8.8,1
are,3,2020-10-14,9.0,2
are,3,2020-07-05,8.8,1
are,3,2020-05-23,8.8,1
are,3,2019-05-10,7.5,1
are,3,2020-03-06,,1
are,3,2019-02-16,6.9,1
are,3,2020-08-20,8.8,1
are,3,2019-11-27,8.2,1
are,3,2020-10-30,,1
are,3,2019-02-21,6.9,1
are,3,2020-05-14,8.8,1
are,3,2019-04-25,7.4,3
are,3,2020-05-20,8.8,1
are,3,2020-09-24,9.0,1
are,3,2020-01-10,8.2,1
are,3,2020-04-01,8.7,1
are,3,2018-12-24,,1
.......,3,2020-10-24,9.2,1
.......,3,2020-10-28,,1
wonderful,3,2020-10-21,9.0,1
wonderful,3,2020-04-10,8.7,1
wonderful,3,2020-06-01,,1
wonderful,3,2019-10-18,8.0,1
making,3,2020-10-21,9.0,1
app,3,2020-10-21,9.0,1
app,3,2020-11-08,9.2,1
app,3,2020-11-04,9.0,2
app,3,2020-11-04,,1
app,3,2020-10-09,9.0,2
app,3,2020-11-07,9.2,2
app,3,2020-10-28,,1
app,3,2020-10-28,,1
app,3,2020-10-28,,1
app,3,2020-10-18,9.0,2
app,3,2020-09-24,,4
app,3,2020-09-24,9.0,1
app,3,2020-10-26,,1
app,3,2020-10-25,,3
app,3,2020-07-22,8.8,6
app,3,2020-05-05,8.7,1
app,3,2020-05-05,8.8,1
app,3,2020-05-22,8.8,2
app,3,2020-05-22,,1
app,3,2020-08-25,9.0,2
app,3,2020-08-25,8.8,1
app,3,2020-08-16,8.8,2
app,3,2020-07-05,8.8,2
app,3,2020-04-10,8.7,2
app,3,2019-04-10,,1
app,3,2019-04-25,7.02,1
app,3,2020-06-19,8.8,2
app,3,2020-08-22,8.8,2
app,3,2020-08-27,9.0,1
app,3,2020-07-06,8.8,1
app,3,2020-07-06,,1
app,3,2020-05-04,8.8,2
app,3,2020-05-04,,1
app,3,2020-07-21,8.8,2
app,3,2020-05-07,8.8,4
app,3,2020-05-07,,1
app,3,2020-05-07,,2
app,3,2020-06-18,8.8,1
app,3,2020-04-25,8.7,3
app,3,2020-05-10,8.8,1
app,3,2020-05-10,,1
app,3,2019-11-10,8.0,4
app,3,2020-05-24,8.8,2
app,3,2020-05-24,,1
app,3,2020-08-31,,1
app,3,2020-08-31,9.0,1
app,3,2019-07-23,7.7,1
app,3,2020-04-12,8.7,1
app,3,2020-03-23,8.2,2
app,3,2020-03-23,,1
app,3,2020-06-28,8.8,2
app,3,2020-06-28,,3
app,3,2019-10-08,8.0,3
app,3,2020-03-11,8.2,1
app,3,2020-06-11,,1
app,3,2020-07-03,8.8,4
app,3,2020-07-09,,1
app,3,2020-07-09,8.8,1
app,3,2020-08-23,8.8,3
app,3,2020-03-30,,1
app,3,2020-03-30,8.7,1
app,3,2020-03-26,8.7,1
app,3,2020-03-26,8.2,1
app,3,2019-12-26,8.2,1
app,3,2020-02-19,8.2,1
app,3,2019-01-31,6.7,1
app,3,2020-05-09,8.8,1
app,3,2020-06-14,8.8,2
app,3,2020-04-28,8.7,1
app,3,2020-04-28,,2
app,3,2020-06-02,8.8,2
app,3,2020-08-06,8.8,1
app,3,2019-11-08,8.0,1
app,3,2019-07-31,7.7,1
app,3,2020-04-30,8.7,5
app,3,2020-01-31,8.2,2
app,3,2020-06-09,8.8,1
app,3,2020-05-13,8.8,4
app,3,2020-05-01,8.8,1
app,3,2020-01-10,8.2,6
app,3,2020-10-15,9.0,1
app,3,2020-03-02,8.2,4
app,3,2020-05-23,8.8,1
app,3,2020-05-16,8.8,2
app,3,2020-03-31,8.7,2
app,3,2020-03-31,8.2,1
app,3,2020-06-25,8.8,3
app,3,2020-03-04,8.2,1
app,3,2020-03-04,,1
app,3,2020-07-19,8.8,1
app,3,2019-02-12,6.8,1
app,3,2019-08-04,7.7,2
app,3,2020-05-19,8.8,1
app,3,2019-04-23,7.4,1
app,3,2019-12-25,,1
app,3,2020-09-15,9.0,1
app,3,2020-09-15,,1
app,3,2020-09-27,9.0,2
app,3,2019-12-24,8.2,3
app,3,2020-02-26,8.2,4
app,3,2019-05-05,7.4,4
app,3,2019-02-16,6.9,2
app,3,2019-08-12,,2
app,3,2019-08-12,7.7,2
app,3,2020-01-25,8.2,1
app,3,2020-01-28,8.2,3
app,3,2020-05-12,8.8,2
app,3,2020-05-12,,1
app,3,2019-11-22,8.0,1
app,3,2020-03-22,8.2,1
app,3,2020-03-22,,1
app,3,2020-03-22,,1
app,3,2020-04-01,8.7,3
app,3,2020-06-13,,2
app,3,2020-06-13,8.8,1
app,3,2019-11-24,8.2,2
app,3,2020-10-03,9.0,3
app,3,2019-11-13,8.0,1
app,3,2019-12-02,8.2,1
app,3,2020-09-03,9.0,1
app,3,2020-07-17,,1
app,3,2019-08-10,7.7,2
app,3,2020-06-06,8.8,2
app,3,2019-12-10,8.2,1
app,3,2019-06-07,7.6,1
app,3,2019-08-30,7.7,2
app,3,2019-05-14,7.5,2
app,3,2020-04-13,8.7,3
app,3,2020-05-29,8.8,3
app,3,2019-04-13,7.02,2
app,3,2019-04-13,,1
app,3,2020-05-03,8.8,2
app,3,2020-02-10,8.2,1
app,3,2019-09-27,7.91,1
app,3,2020-03-01,8.2,1
app,3,2020-08-08,,1
app,3,2020-02-04,8.2,1
app,3,2020-03-13,8.2,2
app,3,2020-02-14,8.2,1
app,3,2019-02-06,,1
app,3,2020-07-26,8.8,1
app,3,2020-04-02,8.7,1
app,3,2020-09-30,,1
app,3,2020-01-18,,1
app,3,2020-01-18,,1
app,3,2020-01-07,8.2,1
app,3,2020-06-30,8.8,1
app,3,2019-10-20,8.0,2
app,3,2020-08-20,8.8,1
app,3,2020-02-23,8.2,3
app,3,2019-05-25,7.5,1
app,3,2019-02-21,6.9,1
app,3,2019-08-08,7.7,2
app,3,2019-04-04,7.02,1
app,3,2020-03-19,,1
app,3,2020-03-19,8.2,1
app,3,2020-09-11,,1
app,3,2020-09-21,9.0,1
app,3,2020-01-02,8.2,1
app,3,2020-07-15,,1
app,3,2020-07-15,8.8,1
app,3,2019-12-05,8.2,1
app,3,2020-04-16,8.7,1
app,3,2020-07-14,,1
app,3,2020-07-10,8.8,2
app,3,2019-12-01,8.2,1
app,3,2019-04-19,7.4,1
app,3,2020-06-01,,1
app,3,2019-12-28,,1
app,3,2019-12-28,,1
app,3,2020-03-28,8.7,1
app,3,2020-05-15,8.8,1
app,3,2019-05-09,7.4,1
app,3,2019-05-09,6.8,1
app,3,2020-06-12,8.8,1
app,3,2020-08-02,,1
app,3,2020-08-02,8.8,2
app,3,2020-07-18,8.8,2
app,3,2020-06-26,,1
app,3,2020-03-08,8.2,1
app,3,2019-11-27,8.2,1
app,3,2019-11-28,8.2,2
app,3,2020-02-12,8.2,2
app,3,2020-02-03,,1
app,3,2019-12-13,8.2,1
app,3,2019-06-17,,1
app,3,2019-04-22,7.4,1
app,3,2020-04-21,8.7,1
app,3,2020-04-21,8.2,5
app,3,2020-02-18,8.2,1
app,3,2019-06-01,7.5,1
app,3,2019-10-28,8.0,1
app,3,2019-08-25,7.7,1
app,3,2020-04-08,8.7,1
app,3,2020-06-17,8.8,1
app,3,2020-07-13,8.8,2
app,3,2020-05-25,8.8,1
app,3,2020-07-31,8.8,1
app,3,2020-08-18,8.8,1
app,3,2020-06-24,8.8,1
app,3,2020-08-21,8.8,1
app,3,2020-04-27,8.7,1
app,3,2020-04-29,8.7,1
app,3,2020-01-14,8.2,1
app,3,2020-03-10,8.2,1
app,3,2019-12-15,8.2,1
app,3,2020-01-11,8.2,1
app,3,2020-02-13,8.2,1
app,3,2019-12-30,8.2,1
app,3,2020-01-03,8.2,1
app,3,2020-02-02,8.2,1
app,3,2020-03-03,8.2,1
app,3,2020-02-21,8.2,1
app,3,2019-11-20,8.0,1
app,3,2019-09-23,7.91,1
app,3,2019-09-20,7.91,1
app,3,2019-09-30,7.91,1
app,3,2019-07-10,7.7,2
app,3,2019-09-08,7.7,1
app,3,2019-08-13,7.7,1
app,3,2019-08-14,7.7,1
app,3,2019-06-10,7.6,1
app,3,2019-05-11,7.5,2
app,3,2019-05-10,7.5,1
app,3,2019-05-27,7.5,1
app,3,2019-06-09,7.5,1
app,3,2019-05-28,7.5,1
app,3,2019-06-21,7.5,1
app,3,2019-04-27,7.4,1
app,3,2019-04-15,7.02,1
app,3,2019-03-06,6.9,1
app,3,2019-02-27,6.9,1
app,3,2019-02-11,6.8,1
app,3,2019-01-23,6.7,1
app,3,2019-01-16,6.7,1
app,3,2018-12-26,6.6,1
app,3,2018-12-25,6.6,1
app,3,2020-08-30,9.0,1
app,3,2019-05-24,,2
app,3,2020-07-20,,1
app,3,2019-12-12,,2
app,3,2020-11-12,,1
app,3,2020-04-23,,1
app,3,2019-07-11,,1
app,3,2019-04-02,,1
app,3,2019-09-21,,1
app,3,2019-01-22,,1
app,3,2020-09-20,9.0,1
app,3,2019-12-08,,1
app,3,2020-06-05,,1
app,3,2020-07-16,,1
app,3,2020-11-14,,1
but,3,2020-10-21,9.0,1
but,3,2020-11-08,9.2,1
but,3,2020-10-09,9.0,2
but,3,2020-11-01,9.2,1
but,3,2020-11-07,9.2,1
but,3,2020-10-28,,2
but,3,2020-10-28,,2
but,3,2020-10-28,,1
but,3,2020-10-13,9.0,1
but,3,2020-09-24,,2
but,3,2020-09-24,9.0,3
but,3,2020-10-26,,1
but,3,2020-10-25,,1
but,3,2019-07-13,7.7,2
but,3,2019-08-03,7.7,1
but,3,2020-07-22,8.8,1
but,3,2020-07-22,,1
but,3,2020-05-22,8.8,5
but,3,2020-09-27,9.0,3
but,3,2020-08-25,9.0,1
but,3,2020-08-16,8.8,2
but,3,2020-07-05,8.8,1
but,3,2020-06-19,8.8,2
but,3,2020-05-04,8.8,2
but,3,2020-07-21,8.8,1
but,3,2020-05-07,8.8,3
but,3,2020-05-07,,1
but,3,2020-06-18,8.8,1
but,3,2020-09-19,,1
but,3,2020-05-10,8.8,1
but,3,2019-10-29,8.0,1
but,3,2019-11-10,8.0,2
but,3,2020-08-31,,1
but,3,2019-07-23,7.7,3
but,3,2020-04-12,8.7,1
but,3,2020-05-05,8.8,2
but,3,2020-03-23,8.2,1
but,3,2019-06-14,7.6,2
but,3,2020-07-06,8.8,1
but,3,2020-06-28,8.8,1
but,3,2020-06-28,,2
but,3,2019-10-08,8.0,1
but,3,2020-06-11,,1
but,3,2020-04-23,8.7,1
but,3,2020-09-20,,1
but,3,2019-09-13,7.91,1
but,3,2020-03-26,8.7,1
but,3,2019-12-26,8.2,2
but,3,2020-11-03,,1
but,3,2020-02-19,8.2,1
but,3,2020-05-09,8.8,1
but,3,2020-07-10,8.8,4
but,3,2019-02-16,6.9,1
but,3,2020-05-16,,1
but,3,2020-04-28,8.7,1
but,3,2020-08-23,8.8,1
but,3,2020-08-06,8.8,1
but,3,2019-11-08,8.0,2
but,3,2020-04-26,8.7,1
but,3,2020-06-13,8.8,2
but,3,2020-06-13,,1
but,3,2020-04-21,8.7,2
but,3,2020-06-09,8.8,4
but,3,2020-05-13,8.8,4
but,3,2020-01-10,8.2,3
but,3,2020-08-18,8.8,1
but,3,2020-10-15,9.0,1
but,3,2020-03-02,8.2,1
but,3,2020-10-14,9.0,2
but,3,2020-03-04,8.2,2
but,3,2019-06-09,7.6,1
but,3,2020-07-19,8.8,1
but,3,2019-02-12,6.8,1
but,3,2020-05-19,8.8,2
but,3,2020-03-06,,1
but,3,2020-03-14,8.2,1
but,3,2020-03-08,8.2,1
but,3,2019-05-21,7.5,1
but,3,2020-09-15,9.0,1
but,3,2019-12-24,8.2,2
but,3,2019-04-26,7.4,1
but,3,2020-02-26,8.2,1
but,3,2020-02-26,,1
but,3,2019-07-09,7.6,1
but,3,2019-05-05,7.4,3
but,3,2019-08-12,,1
but,3,2020-04-30,8.7,3
but,3,2019-06-03,7.5,1
but,3,2020-01-25,8.2,1
but,3,2019-04-23,7.4,1
but,3,2020-01-28,8.2,1
but,3,2019-10-03,,1
but,3,2020-04-03,8.7,2
but,3,2020-05-12,8.8,1
but,3,2019-11-22,8.0,1
but,3,2020-03-22,8.2,1
but,3,2020-08-20,8.8,1
but,3,2020-07-13,8.8,2
but,3,2020-07-01,8.8,1
but,3,2020-04-01,8.7,1
but,3,2019-11-24,8.2,1
but,3,2019-12-02,8.2,1
but,3,2020-09-03,9.0,1
but,3,2020-07-09,8.8,1
but,3,2019-04-22,7.4,1
but,3,2019-12-10,8.2,1
but,3,2019-06-07,7.6,1
but,3,2019-12-05,8.2,1
but,3,2019-08-30,7.7,1
but,3,2020-03-30,,1
but,3,2020-03-30,8.7,2
but,3,2018-12-29,6.6,2
but,3,2020-01-18,,1
but,3,2020-01-18,,1
but,3,2020-05-20,8.8,1
but,3,2020-04-13,8.7,2
but,3,2020-05-03,8.8,1
but,3,2020-02-10,8.2,1
but,3,2020-03-13,8.2,1
but,3,2019-02-06,,1
but,3,2020-09-30,,1
but,3,2020-09-30,,1
but,3,2020-06-30,8.8,1
but,3,2020-03-28,8.2,1
but,3,2020-03-28,8.7,2
but,3,2020-05-17,8.8,2
but,3,2020-02-23,8.2,1
but,3,2019-11-28,8.2,1
but,3,2020-07-26,8.8,1
but,3,2019-02-04,6.8,1
but,3,2019-02-21,6.9,1
but,3,2019-04-04,7.02,1
but,3,2019-05-14,7.5,1
but,3,2019-05-03,7.4,1
but,3,2019-12-17,,1
but,3,2019-12-18,,1
but,3,2020-03-10,8.2,1
but,3,2020-08-09,8.8,1
but,3,2019-10-09,,1
but,3,2019-04-25,7.4,1
but,3,2020-05-29,8.8,1
but,3,2020-05-25,8.8,1
but,3,2019-12-28,,1
but,3,2020-03-18,8.2,1
but,3,2020-04-19,,1
but,3,2020-02-04,,1
but,3,2020-08-02,8.8,1
but,3,2019-09-18,7.91,1
but,3,2019-05-11,7.5,1
but,3,2019-05-24,7.5,1
but,3,2019-05-24,,1
but,3,2019-04-29,7.4,1
but,3,2019-04-13,7.02,1
but,3,2019-03-05,6.9,2
but,3,2019-02-20,6.9,1
but,3,2019-02-11,6.8,1
but,3,2020-10-03,,1
but,3,2019-12-12,,2
but,3,2020-11-12,,1
but,3,2019-03-03,,1
sometimes,3,2020-10-21,9.0,1
sometimes,3,2020-10-09,9.0,1
sometimes,3,2020-10-28,,1
sometimes,3,2020-04-25,8.7,1
sometimes,3,2020-04-23,8.7,1
sometimes,3,2019-09-13,7.91,1
sometimes,3,2020-03-08,8.2,1
sometimes,3,2020-06-19,8.8,1
working,3,2020-10-21,9.0,1
working,3,2020-09-27,9.0,1
working,3,2020-08-22,8.8,1
working,3,2019-12-26,8.2,1
working,3,2020-05-09,8.8,1
working,3,2020-08-23,8.8,1
working,3,2020-04-25,8.7,1
working,3,2020-08-31,9.0,1
working,3,2019-08-30,7.7,1
working,3,2020-10-29,9.2,1
working,3,2019-02-06,,1
working,3,2020-03-25,8.7,1
working,3,2019-04-21,7.4,1
working,3,2020-02-08,8.2,1
working,3,2019-12-28,8.2,1
working,3,2020-05-12,,1
working,3,2019-03-22,7.02,1
please,3,2020-11-04,9.2,2
please,3,2020-11-08,9.2,1
please,3,2020-09-24,,1
please,3,2019-08-03,7.7,1
please,3,2020-05-22,8.8,1
please,3,2019-04-25,7.02,1
please,3,2020-05-12,8.8,3
please,3,2020-05-12,,1
please,3,2019-11-22,8.0,1
please,3,2020-06-18,8.8,1
please,3,2019-11-10,8.0,3
please,3,2020-03-23,8.2,1
please,3,2019-06-14,7.6,2
please,3,2020-05-05,,2
please,3,2019-10-08,8.0,1
please,3,2020-08-23,8.8,2
please,3,2020-07-10,8.8,1
please,3,2020-06-14,8.8,1
please,3,2020-05-16,,1
please,3,2020-05-16,8.8,1
please,3,2019-11-08,8.0,1
please,3,2019-04-26,7.4,1
please,3,2020-02-26,8.2,1
please,3,2019-05-05,7.4,1
please,3,2019-10-03,,1
please,3,2020-06-28,,1
please,3,2019-04-14,,1
please,3,2019-05-17,7.5,1
please,3,2020-08-20,8.8,1
please,3,2019-10-10,,1
please,3,2019-08-02,7.7,2
please,3,2020-10-30,,1
please,3,2020-04-13,8.7,3
please,3,2019-06-04,7.6,2
please,3,2020-10-29,9.2,1
please,3,2019-02-06,,1
please,3,2020-08-26,8.8,1
please,3,2020-04-23,,1
please,3,2019-10-20,8.0,1
please,3,2019-02-04,6.8,1
please,3,2019-04-04,7.02,1
please,3,2019-11-19,8.0,1
please,3,2020-05-13,8.8,1
please,3,2019-01-19,,4
please,3,2020-01-02,8.2,1
please,3,2019-05-03,7.4,1
please,3,2020-03-10,8.2,1
please,3,2020-03-25,8.7,1
please,3,2019-06-18,7.6,1
please,3,2019-08-24,7.7,1
please,3,2019-07-22,,1
please,3,2020-05-21,8.8,1
please,3,2019-01-05,6.6,1
please,3,2019-12-08,8.2,1
please,3,2020-05-20,,1
please,3,2020-01-14,8.2,1
please,3,2019-09-30,7.91,1
please,3,2019-07-10,7.7,2
please,3,2019-05-15,7.5,1
please,3,2019-04-08,7.02,1
please,3,2019-03-05,6.9,1
please,3,2019-02-20,6.9,1
please,3,2019-03-04,6.9,1
please,3,2020-10-03,,1
please,3,2020-07-20,,1
please,3,2020-09-12,9.0,1
please,3,2019-03-03,,1
please,3,2019-07-11,,2
fix,3,2020-11-04,9.2,2
fix,3,2020-08-23,8.8,1
fix,3,2020-05-22,8.8,1
fix,3,2020-08-25,9.0,1
fix,3,2020-07-05,8.8,1
fix,3,2019-04-25,7.02,1
fix,3,2020-06-19,8.8,1
fix,3,2019-06-14,7.6,1
fix,3,2020-07-19,8.8,1
fix,3,2019-05-10,7.5,1
fix,3,2020-05-05,8.8,1
fix,3,2019-05-17,7.5,1
fix,3,2020-10-30,,1
fix,3,2020-07-17,,1
fix,3,2020-05-02,,1
fix,3,2019-04-08,7.02,1
the,3,2020-11-04,9.2,1
the,3,2020-10-09,9.0,1
the,3,2020-10-24,9.2,1
the,3,2020-10-24,,1
the,3,2020-10-28,,5
the,3,2020-10-28,,7
the,3,2020-10-28,,1
the,3,2020-08-23,8.8,1
the,3,2020-09-24,9.0,1
the,3,2019-07-13,7.7,2
the,3,2019-08-03,7.7,3
the,3,2020-05-05,8.7,1
the,3,2020-05-05,,1
the,3,2020-05-05,8.8,1
the,3,2020-09-27,9.0,1
the,3,2020-04-10,8.7,2
the,3,2019-04-10,,1
the,3,2019-04-25,7.02,1
the,3,2019-04-25,7.4,11
the,3,2020-05-12,8.8,8
the,3,2020-05-12,,1
the,3,2020-05-04,8.8,3
the,3,2019-11-22,8.0,1
the,3,2020-05-07,8.8,2
the,3,2020-05-07,,1
the,3,2020-06-18,8.8,1
the,3,2020-04-25,8.7,6
the,3,2020-05-10,8.8,2
the,3,2019-07-23,7.7,1
the,3,2020-04-12,8.7,1
the,3,2020-03-23,8.2,1
the,3,2020-03-23,,1
the,3,2019-06-14,7.6,1
the,3,2020-03-11,8.2,1
the,3,2020-06-11,,1
the,3,2020-07-03,8.8,1
the,3,2020-03-26,8.7,1
the,3,2019-01-31,6.7,1
the,3,2020-04-28,8.7,1
the,3,2020-08-06,8.8,1
the,3,2019-11-08,8.0,1
the,3,2020-05-13,8.8,3
the,3,2020-05-01,8.8,1
the,3,2020-05-19,8.8,1
the,3,2020-01-10,8.2,3
the,3,2020-08-18,8.8,1
the,3,2019-12-07,8.2,2
the,3,2020-10-14,9.0,1
the,3,2020-05-16,8.8,2
the,3,2020-03-31,8.7,2
the,3,2020-03-04,8.2,1
the,3,2020-07-19,8.8,5
the,3,2019-05-10,7.5,1
the,3,2020-03-14,8.2,1
the,3,2020-02-26,8.2,3
the,3,2019-02-16,6.9,1
the,3,2020-06-28,,1
the,3,2019-08-15,,2
the,3,2019-08-02,7.7,1
the,3,2020-10-30,,1
the,3,2020-10-03,9.0,1
the,3,2019-11-13,8.0,1
the,3,2019-12-02,8.2,2
the,3,2019-08-10,7.7,2
the,3,2019-08-12,7.7,2
the,3,2020-05-03,8.8,3
the,3,2020-08-08,,1
the,3,2019-02-21,6.9,1
the,3,2019-11-21,8.0,1
